	Word	Bigram	Conc.M	Conc.SD	Unknown	Total	Percent_known	SUBTLEX	Dom_Pos
2635	ditzy	0	2.45	1.12	0	29	1.0	7	Adjective
2636	nautical	0	2.45	1.35	2	31	0.9354838709677419	45	Adjective
2637	navigational	0	2.45	1.21	0	29	1.0	48	Adjective
2638	nutritious	0	2.45	1.18	0	29	1.0	45	Adjective
2639	prior	0	2.45	1.4	0	29	1.0	422	Adjective
2640	radiant	0	2.45	1.35	0	29	1.0	110	Adjective
2641	reoccurring	0	2.45	1.3	0	29	1.0	11	Adjective
2642	scientific	0	2.45	1.43	0	29	1.0	580	Adjective
2643	stellar	0	2.45	1.38	0	29	1.0	41	Adjective
2644	successive	0	2.45	1.43	0	29	1.0	8	Adjective
2645	sulky	0	2.45	1.4	1	30	0.9666666666666667	10	Adjective
2646	supplemental	0	2.45	1.43	0	29	1.0	30	Adjective
2647	surrealist	0	2.45	1.55	0	29	1.0	7	Adjective
2648	unconscious	0	2.45	1.53	0	29	1.0	583	Adjective
2649	underhanded	0	2.45	1.4	1	30	0.9666666666666667	35	Adjective
2650	unlivable	0	2.45	1.27	2	31	0.9354838709677419	3	Adjective
2651	anatomic	0	2.44	1.25	2	29	0.9310344827586207	4	Adjective
2652	bearlike	0	2.44	1.4	3	30	0.9	1	Adjective
2653	callous	0	2.44	1.4	0	27	1.0	50	Adjective
2654	comedic	0	2.44	1.55	0	27	1.0	6	Adjective
2655	creditable	0	2.44	1.53	0	27	1.0	5	Adjective
2656	dashing	0	2.44	1.28	0	27	1.0	115	Adjective
2657	delectable	0	2.44	1.05	0	27	1.0	19	Adjective
2658	dynamic	0	2.44	1.4	0	27	1.0	107	Adjective
2659	fervent	0	2.44	1.16	4	29	0.8620689655172413	18	Adjective
2660	fightable	0	2.44	1.45	3	28	0.8928571428571429	1	Adjective
2661	homeopathic	0	2.44	1.34	0	27	1.0	11	Adjective
2662	jokey	0	2.44	1.25	3	30	0.9	4	Adjective
2663	jubilant	0	2.44	1.45	0	25	1.0	8	Adjective
2664	marooned	0	2.44	1.33	2	27	0.9259259259259259	31	Adjective
2665	metabolic	0	2.44	1.31	0	27	1.0	40	Adjective
2666	multilateral	0	2.44	1.33	2	27	0.9259259259259259	1	Adjective
2668	passable	0	2.44	1.19	0	27	1.0	14	Adjective
2669	penniless	0	2.44	1.45	1	28	0.9642857142857143	63	Adjective
2670	positive	0	2.44	1.42	0	27	1.0	1613	Adjective
2671	predigest	0	2.44	1.37	3	30	0.9	2	Adjective
2672	prolonged	0	2.44	1.15	0	27	1.0	55	Adjective
2673	proximal	0	2.44	1.47	3	28	0.8928571428571429	22	Adjective
2674	regimental	0	2.44	1.26	4	29	0.8620689655172413	58	Adjective
2675	scathing	0	2.44	1.34	1	28	0.9642857142857143	8	Adjective
2676	scholastic	0	2.44	1.23	0	25	1.0	29	Adjective
2677	separatist	0	2.44	1.4	2	29	0.9310344827586207	8	Adjective
2679	sisterly	0	2.44	1.4	0	27	1.0	13	Adjective
2680	sloppy	0	2.44	1.28	0	27	1.0	300	Adjective
2681	snaky	0	2.44	0.87	4	29	0.8620689655172413	2	Adjective
2682	steely	0	2.44	1.09	2	29	0.9310344827586207	14	Adjective
2683	touchy	0	2.44	1.42	0	27	1.0	160	Adjective
2684	undercover	0	2.44	1.25	0	27	1.0	598	Adjective
2685	undeveloped	0	2.44	1.12	0	27	1.0	14	Adjective
2686	undistorted	0	2.44	1.47	0	25	1.0	1	Adjective
2687	unprocessed	0	2.44	1.4	1	28	0.9642857142857143	1	Adjective
2688	unrepeatable	0	2.44	1.45	2	27	0.9259259259259259	1	Adjective
2689	vaporous	0	2.44	1.37	2	29	0.9310344827586207	3	Adjective
2690	workaholic	0	2.44	1.31	0	27	1.0	28	Adjective
2691	additional	0	2.43	1.19	0	30	1.0	300	Adjective
2692	afflicted	0	2.43	1.17	0	28	1.0	65	Adjective
2693	alternate	0	2.43	1.23	0	28	1.0	180	Adjective
2694	asexual	0	2.43	1.43	2	30	0.9333333333333333	11	Adjective
2695	bold	0	2.43	1.55	0	30	1.0	385	Adjective
2696	boyish	0	2.43	1.37	0	28	1.0	31	Adjective
2697	brutish	0	2.43	1.23	1	29	0.9655172413793104	21	Adjective
2698	delicious	0	2.43	1.55	0	28	1.0	1098	Adjective
2699	demilitarized	0	2.43	1.43	1	29	0.9655172413793104	6	Adjective
2700	dermatological	0	2.43	1.37	2	30	0.9333333333333333	3	Adjective
2701	everyday	0	2.43	1.4	0	28	1.0	555	Adjective
2702	forcible	0	2.43	1.31	1	24	0.9583333333333334	8	Adjective
2703	frivolous	0	2.43	1.48	0	28	1.0	61	Adjective
2704	glam	0	2.43	0.99	3	26	0.8846153846153846	17	Adjective
2705	huggable	0	2.43	1.23	2	30	0.9333333333333333	6	Adjective
2706	immovable	0	2.43	1.37	1	29	0.9655172413793104	8	Adjective
2707	immune	0	2.43	1.43	0	28	1.0	221	Adjective
2708	inorganic	0	2.43	1.4	2	30	0.9333333333333333	7	Adjective
2709	introductory	0	2.43	1.36	0	30	1.0	17	Adjective
2710	irregular	0	2.43	1.33	0	30	1.0	129	Adjective
2712	menopausal	0	2.43	1.29	1	29	0.9655172413793104	9	Adjective
2714	nuptial	0	2.43	1.37	2	30	0.9333333333333333	9	Adjective
2715	outspoken	0	2.43	1.32	0	28	1.0	25	Adjective
2716	peachy	0	2.43	1.32	1	29	0.9655172413793104	105	Adjective
2717	pharmacological	0	2.43	1.43	1	29	0.9655172413793104	2	Adjective
2718	photodynamic	0	2.43	1.2	1	29	0.9655172413793104	1	Adjective
2719	polymorphic	0	2.43	1.03	3	24	0.875	3	Adjective
2721	reinvest	0	2.43	1.14	0	30	1.0	7	Adjective
2722	residual	0	2.43	1.4	0	28	1.0	64	Adjective
2723	secular	0	2.43	1.19	0	30	1.0	25	Adjective
2724	severe	0	2.43	1.1	1	29	0.9655172413793104	480	Adjective
2726	spiffy	0	2.43	1.1	0	30	1.0	35	Adjective
2727	toneless	0	2.43	1.5	2	30	0.9333333333333333	1	Adjective
2728	undetected	0	2.43	1.37	0	28	1.0	57	Adjective
2729	undocumented	0	2.43	1.36	0	30	1.0	6	Adjective
2731	unloving	0	2.43	1.3	0	30	1.0	2	Adjective
2732	unwatchable	0	2.43	1.1	0	28	1.0	3	Adjective
2733	acoustical	0	2.42	1.35	2	26	0.9230769230769231	6	Adjective
2734	aristocratic	0	2.42	1.27	0	26	1.0	37	Adjective
2735	artful	0	2.42	1.39	1	27	0.9629629629629629	9	Adjective
2736	buccaneering	0	2.42	1.32	4	28	0.8571428571428571	1	Adjective
2737	cryptogenic	0	2.42	1.41	4	28	0.8571428571428571	1	Adjective
2738	daft	0	2.42	1.33	2	28	0.9285714285714286	68	Adjective
2739	designated	0	2.42	1.24	1	27	0.9629629629629629	132	Adjective
2740	dyslexic	0	2.42	1.21	1	27	0.9629629629629629	17	Adjective
2741	elitist	0	2.42	1.45	3	29	0.896551724137931	23	Adjective
2742	fluctuant	0	2.42	1.18	4	28	0.8571428571428571	1	Adjective
2743	frenzied	0	2.42	1.38	0	24	1.0	16	Adjective
2744	germy	0	2.42	1.24	3	29	0.896551724137931	3	Adjective
2745	highbrow	0	2.42	1.55	4	30	0.8666666666666667	17	Adjective
2746	hunky	0	2.42	1.32	4	28	0.8571428571428571	42	Adjective
2747	incessant	0	2.42	1.27	2	28	0.9285714285714286	23	Adjective
2750	snooty	0	2.42	1.3	2	28	0.9285714285714286	32	Adjective
2751	unbeaten	0	2.42	1.55	0	26	1.0	6	Adjective
2752	unreinforced	0	2.42	1.45	1	27	0.9629629629629629	1	Adjective
2753	unturned	0	2.42	1.45	1	27	0.9629629629629629	22	Adjective
2754	busy	0	2.41	1.38	0	29	1.0	5433	Adjective
2755	comforting	0	2.41	1.35	0	29	1.0	222	Adjective
2756	communicative	0	2.41	1.35	0	29	1.0	6	Adjective
2757	discrete	0	2.41	1.42	0	27	1.0	17	Adjective
2758	dismissive	0	2.41	1.05	0	29	1.0	23	Adjective
2759	disposable	0	2.41	1.4	0	29	1.0	94	Adjective
2760	earthly	0	2.41	1.4	0	29	1.0	76	Adjective
2761	ecstatic	0	2.41	1.19	1	28	0.9642857142857143	69	Adjective
2762	excitable	0	2.41	1.52	0	29	1.0	24	Adjective
2763	factual	0	2.41	1.25	0	27	1.0	27	Adjective
2764	faultless	0	2.41	1.18	0	29	1.0	1	Adjective
2765	federal	0	2.41	1.37	0	27	1.0	1173	Adjective
2766	feminine	0	2.41	1.12	0	29	1.0	233	Adjective
2767	forwarding	0	2.41	1.3	0	29	1.0	56	Adjective
2768	glossless	0	2.41	1.19	3	30	0.9	1	Adjective
2769	gruff	0	2.41	1.31	2	29	0.9310344827586207	28	Adjective
2770	grumpy	0	2.41	1.12	0	27	1.0	120	Adjective
2771	hyperthyroid	0	2.41	1.4	2	24	0.9166666666666666	2	Adjective
2772	intense	0	2.41	1.45	0	27	1.0	520	Adjective
2773	internal	0	2.41	1.45	0	27	1.0	502	Adjective
2774	main	0	2.41	1.31	0	27	1.0	2179	Adjective
2775	materialistic	0	2.41	1.27	0	29	1.0	23	Adjective
2776	merry	0	2.41	1.27	0	29	1.0	1994	Adjective
2777	meteoric	0	2.41	1.19	3	30	0.9	9	Adjective
2778	murderous	0	2.41	1.3	0	29	1.0	93	Adjective
2779	nauseous	0	2.41	1.39	1	28	0.9642857142857143	158	Adjective
2780	noiseless	0	2.41	1.19	0	27	1.0	3	Adjective
2781	observant	0	2.41	1.39	0	27	1.0	62	Adjective
2782	panicky	0	2.41	1.32	1	30	0.9666666666666667	56	Adjective
2783	posh	0	2.41	1.31	1	28	0.9642857142857143	65	Adjective
2784	recurring	0	2.41	1.5	0	27	1.0	59	Adjective
2785	refreshing	0	2.41	1.25	0	27	1.0	187	Adjective
2786	seismological	0	2.41	1.24	0	29	1.0	1	Adjective
2787	slacker	0	2.41	1.31	0	27	1.0	39	Adjective
2788	speechless	0	2.41	1.15	0	27	1.0	89	Adjective
2789	unedited	0	2.41	1.32	0	29	1.0	9	Adjective
2790	untrained	0	2.41	1.32	0	29	1.0	22	Adjective
2791	wild	0	2.41	1.19	0	27	1.0	2923	Adjective
2793	danceable	0	2.4	1.35	3	28	0.8928571428571429	4	Adjective
2795	dwindling	0	2.4	1.22	0	25	1.0	13	Adjective
2796	foul	0	2.4	1.54	0	30	1.0	738	Adjective
2797	frisky	0	2.4	1.3	0	30	1.0	86	Adjective
2798	inoperative	0	2.4	1.41	1	26	0.9615384615384616	15	Adjective
2799	regular	0	2.4	1.16	0	30	1.0	1727	Adjective
2800	scrubby	0	2.4	1.32	2	27	0.9259259259259259	6	Adjective
2801	swanky	0	2.4	1.15	0	25	1.0	13	Adjective
2803	unannounced	0	2.4	1.43	0	30	1.0	67	Adjective
2804	unfired	0	2.4	1.15	2	27	0.9259259259259259	2	Adjective
2805	zoological	0	2.4	1.4	0	30	1.0	8	Adjective
2806	amiable	0	2.39	1.29	0	28	1.0	30	Adjective
2807	animalistic	0	2.39	1.2	0	28	1.0	5	Adjective
2808	assaying	0	2.39	1.5	4	27	0.8518518518518519	1	Adjective
2809	counteroffensive	0	2.39	1.29	1	29	0.9655172413793104	6	Adjective
2811	fair	0	2.39	1.5	0	28	1.0	4832	Adjective
2812	gaudy	0	2.39	1.1	0	28	1.0	21	Adjective
2813	hilarious	0	2.39	1.2	0	28	1.0	295	Adjective
2814	hushed	0	2.39	1.26	0	31	1.0	25	Adjective
2816	kissable	0	2.39	1.4	0	28	1.0	5	Adjective
2817	nomadic	0	2.39	1.23	0	28	1.0	15	Adjective
2818	overactive	0	2.39	1.17	0	28	1.0	20	Adjective
2819	precise	0	2.39	1.37	0	28	1.0	265	Adjective
2820	prolapsed	0	2.39	1.44	4	27	0.8518518518518519	4	Adjective
2821	promotional	0	2.39	0.92	0	31	1.0	39	Adjective
2822	psychotic	0	2.39	1.26	0	28	1.0	326	Adjective
2824	slovenly	0	2.39	1.31	3	26	0.8846153846153846	3	Adjective
2825	snotty	0	2.39	1.2	0	31	1.0	65	Adjective
2826	thieving	0	2.39	1.07	0	28	1.0	85	Adjective
2827	trustworthy	0	2.39	1.31	0	28	1.0	94	Adjective
2828	unclassified	0	2.39	1.29	1	29	0.9655172413793104	3	Adjective
2829	unclear	0	2.39	1.31	0	28	1.0	75	Adjective
2830	unconsummated	0	2.39	1.17	1	29	0.9655172413793104	1	Adjective
2831	undividable	0	2.39	1.23	2	30	0.9333333333333333	1	Adjective
2832	uninvited	0	2.39	1.2	0	28	1.0	71	Adjective
2833	unnamed	0	2.39	1.4	0	28	1.0	25	Adjective
2834	zippy	0	2.39	1.42	0	28	1.0	19	Adjective
2835	able	0	2.38	1.42	1	27	0.9629629629629629	8155	Adjective
2836	allied	0	2.38	1.12	0	29	1.0	147	Adjective
2837	bland	0	2.38	1.42	1	27	0.9629629629629629	55	Adjective
2838	brief	0	2.38	1.12	0	29	1.0	732	Adjective
2839	contestable	0	2.38	1.35	3	27	0.8888888888888888	1	Adjective
2841	cozier	0	2.38	1.17	2	26	0.9230769230769231	8	Adjective
2842	delightful	0	2.38	1.18	1	30	0.9666666666666667	469	Adjective
2843	dismal	0	2.38	1.42	0	29	1.0	48	Adjective
2844	divergent	0	2.38	1.24	0	29	1.0	4	Adjective
2845	dumpy	0	2.38	1.36	0	26	1.0	14	Adjective
2846	elective	0	2.38	1.21	0	29	1.0	52	Adjective
2847	employable	0	2.38	1.21	0	29	1.0	2	Adjective
2848	farsighted	0	2.38	1.42	0	26	1.0	6	Adjective
2849	fiduciary	0	2.38	1.33	3	29	0.896551724137931	12	Adjective
2850	fruitful	0	2.38	1.24	0	29	1.0	47	Adjective
2851	grandiose	0	2.38	1.33	1	27	0.9629629629629629	21	Adjective
2852	heightened	0	2.38	1.13	0	26	1.0	43	Adjective
2853	homelike	0	2.38	1.36	0	26	1.0	6	Adjective
2854	impatient	0	2.38	1.21	0	24	1.0	206	Adjective
2855	impotent	0	2.38	1.42	1	27	0.9629629629629629	106	Adjective
2856	navigable	0	2.38	1.44	2	28	0.9285714285714286	3	Adjective
2857	operational	0	2.38	1.13	0	26	1.0	195	Adjective
2858	paramedical	0	2.38	1.33	2	28	0.9285714285714286	1	Adjective
2859	potent	0	2.38	1.15	0	29	1.0	76	Adjective
2860	scrumptious	0	2.38	1.17	0	26	1.0	38	Adjective
2861	sinister	0	2.38	1.4	0	29	1.0	111	Adjective
2862	slithery	0	2.38	1.32	1	30	0.9666666666666667	6	Adjective
2863	sporadic	0	2.38	1.18	0	29	1.0	14	Adjective
2864	statuesque	0	2.38	1.15	1	30	0.9666666666666667	9	Adjective
2865	telephonic	0	2.38	1.17	4	28	0.8571428571428571	8	Adjective
2866	tireless	0	2.38	1.13	0	26	1.0	34	Adjective
2867	unbilled	0	2.38	1.38	2	26	0.9230769230769231	1	Adjective
2868	uncollected	0	2.38	1.33	1	27	0.9629629629629629	1	Adjective
2869	uncommon	0	2.38	1.24	0	29	1.0	110	Adjective
2871	undeniable	0	2.38	1.21	0	29	1.0	49	Adjective
2872	undimmed	0	2.38	1.28	4	28	0.8571428571428571	1	Adjective
2873	unguided	0	2.38	1.18	0	29	1.0	3	Adjective
2874	unmanly	0	2.38	1.47	1	30	0.9666666666666667	7	Adjective
2875	vibrant	0	2.38	1.42	0	26	1.0	52	Adjective
2876	virginal	0	2.38	1.32	0	29	1.0	24	Adjective
2877	adulterous	0	2.37	1.33	0	27	1.0	17	Adjective
2878	bicultural	0	2.37	1.08	0	27	1.0	1	Adjective
2879	catlike	0	2.37	1.15	0	27	1.0	14	Adjective
2880	complimentary	0	2.37	1.13	0	30	1.0	96	Adjective
2881	crazy	0	2.37	1.3	0	30	1.0	13886	Adjective
2882	detectable	0	2.37	1.39	0	27	1.0	14	Adjective
2883	distempered	0	2.37	1.39	1	28	0.9642857142857143	1	Adjective
2884	divisible	0	2.37	1.42	0	27	1.0	4	Adjective
2885	dull	0	2.37	1.22	0	30	1.0	616	Adjective
2886	fancier	0	2.37	1.36	3	30	0.9	12	Adjective
2887	graceful	0	2.37	1.18	0	27	1.0	118	Adjective
2888	hardheaded	0	2.37	1.55	1	28	0.9642857142857143	24	Adjective
2889	harrowing	0	2.37	1.24	2	29	0.9310344827586207	27	Adjective
2890	heartbroken	0	2.37	1.3	0	30	1.0	93	Adjective
2891	illegal	0	2.37	1.3	0	30	1.0	1199	Adjective
2892	illustrative	0	2.37	1.25	0	30	1.0	1	Adjective
2893	inheritable	0	2.37	1.31	1	28	0.9642857142857143	1	Adjective
2894	mischievous	0	2.37	1.36	0	27	1.0	22	Adjective
2895	nasty	0	2.37	1.31	0	27	1.0	1151	Adjective
2896	pleased	0	2.37	1.13	0	30	1.0	1455	Adjective
2897	premenstrual	0	2.37	1.35	0	30	1.0	6	Adjective
2898	presentable	0	2.37	1.3	0	30	1.0	50	Adjective
2899	preset	0	2.37	1.15	1	28	0.9642857142857143	14	Adjective
2900	psychic	0	2.37	1.47	0	27	1.0	605	Adjective
2901	reconstructive	0	2.37	1.45	0	27	1.0	24	Adjective
2902	secondary	0	2.37	1.35	0	30	1.0	209	Adjective
2903	traumatic	0	2.37	1.39	0	27	1.0	138	Adjective
2904	unchartered	0	2.37	1.08	1	28	0.9642857142857143	2	Adjective
2905	unharmed	0	2.37	1.36	0	27	1.0	77	Adjective
2906	unimpaired	0	2.37	1.24	0	27	1.0	2	Adjective
2907	unsalvageable	0	2.37	1.19	0	30	1.0	1	Adjective
2908	unstoppable	0	2.37	1.39	0	27	1.0	87	Adjective
2909	whopping	0	2.37	1.28	1	28	0.9642857142857143	31	Adjective
2910	argumentative	0	2.36	1.25	0	25	1.0	38	Adjective
2911	bamboozled	0	2.36	1.34	1	29	0.9655172413793104	16	Adjective
2912	bigheaded	0	2.36	1.41	0	25	1.0	3	Adjective
2913	circumferential	0	2.36	1.19	4	29	0.8620689655172413	3	Adjective
2914	confrontational	0	2.36	1.45	0	28	1.0	14	Adjective
2915	counterproductive	0	2.36	1.54	0	28	1.0	14	Adjective
2916	cryptic	0	2.36	1.25	0	28	1.0	53	Adjective
2917	dumb	0	2.36	1.5	0	28	1.0	2395	Adjective
2918	eruptive	0	2.36	1.04	1	26	0.9615384615384616	1	Adjective
2919	false	0	2.36	1.42	0	28	1.0	1078	Adjective
2920	fractional	0	2.36	1.38	0	25	1.0	1	Adjective
2921	geeky	0	2.36	1.34	0	28	1.0	24	Adjective
2922	glad	0	2.36	1.37	0	28	1.0	8740	Adjective
2923	guilty	0	2.36	1.41	0	25	1.0	3177	Adjective
2924	hedonistic	0	2.36	1.43	1	23	0.9565217391304348	5	Adjective
2925	imperialist	0	2.36	1.22	2	27	0.9259259259259259	26	Adjective
2926	inkless	0	2.36	1.37	0	28	1.0	1	Adjective
2927	interpersonal	0	2.36	1.28	0	28	1.0	14	Adjective
2928	intricate	0	2.36	1.25	0	28	1.0	53	Adjective
2929	irate	0	2.36	1.42	1	29	0.9655172413793104	31	Adjective
2930	lax	0	2.36	1.15	2	27	0.9259259259259259	87	Adjective
2931	lively	0	2.36	1.25	0	28	1.0	207	Adjective
2932	madder	0	2.36	1.41	4	29	0.8620689655172413	44	Adjective
2933	moody	0	2.36	1.25	0	25	1.0	115	Adjective
2934	mutinous	0	2.36	1.19	3	28	0.8928571428571429	7	Adjective
2935	noxious	0	2.36	1.22	2	27	0.9259259259259259	11	Adjective
2936	permissible	0	2.36	1.16	0	28	1.0	23	Adjective
2937	possessive	0	2.36	1.06	0	28	1.0	65	Adjective
2938	precocious	0	2.36	1.13	1	29	0.9655172413793104	24	Adjective
2939	pristine	0	2.36	1.22	0	28	1.0	39	Adjective
2940	privy	0	2.36	1.52	2	30	0.9333333333333333	76	Adjective
2941	profitable	0	2.36	1.47	1	29	0.9655172413793104	125	Adjective
2942	rambunctious	0	2.36	1.19	1	29	0.9655172413793104	14	Adjective
2943	reckless	0	2.36	1.35	0	25	1.0	251	Adjective
2944	replicable	0	2.36	1.19	1	26	0.9615384615384616	1	Adjective
2945	rotational	0	2.36	1.19	1	29	0.9655172413793104	7	Adjective
2946	satanic	0	2.36	1.32	2	27	0.9259259259259259	69	Adjective
2947	savory	0	2.36	1.35	0	25	1.0	11	Adjective
2948	sheepish	0	2.36	1.16	0	28	1.0	5	Adjective
2949	unbending	0	2.36	1.11	2	27	0.9259259259259259	3	Adjective
2950	uncontested	0	2.36	1.37	0	28	1.0	5	Adjective
2951	undisturbed	0	2.36	1.22	0	28	1.0	36	Adjective
2952	undraped	0	2.36	1.41	4	29	0.8620689655172413	1	Adjective
2953	unexposed	0	2.36	1.42	0	28	1.0	5	Adjective
2954	unprintable	0	2.36	1.54	1	29	0.9655172413793104	3	Adjective
2955	urgent	0	2.36	1.14	0	22	1.0	758	Adjective
2956	vanishing	0	2.36	1.06	0	28	1.0	56	Adjective
2957	visceral	0	2.36	1.34	1	29	0.9655172413793104	9	Adjective
2958	wishful	0	2.36	1.19	1	29	0.9655172413793104	53	Adjective
2959	botanic	0	2.35	1.23	1	27	0.9629629629629629	4	Adjective
2960	channeled	0	2.35	1.29	1	27	0.9629629629629629	5	Adjective
2961	curt	0	2.35	1.27	4	27	0.8518518518518519	136	Adjective
2962	devotional	0	2.35	1.23	1	27	0.9629629629629629	2	Adjective
2963	expletive	0	2.35	1.35	1	27	0.9629629629629629	13	Adjective
2964	garish	0	2.35	1.4	3	26	0.8846153846153846	11	Adjective
2965	gastronomical	0	2.35	1.5	3	29	0.896551724137931	2	Adjective
2966	greater	0	2.35	1.41	0	26	1.0	819	Adjective
2967	honky	0	2.35	1.4	4	27	0.8518518518518519	82	Adjective
2968	immature	0	2.35	1.35	0	26	1.0	167	Adjective
2969	levelheaded	0	2.35	1.23	1	27	0.9629629629629629	6	Adjective
2970	peeved	0	2.35	1.29	2	28	0.9285714285714286	23	Adjective
2971	penal	0	2.35	1.5	1	24	0.9583333333333334	66	Adjective
2973	scummy	0	2.35	1.38	1	27	0.9629629629629629	12	Adjective
2974	sequential	0	2.35	1.08	0	31	1.0	10	Adjective
2975	tense	0	2.35	1.29	0	26	1.0	522	Adjective
2976	tipsy	0	2.35	1.26	0	26	1.0	33	Adjective
2977	tortuous	0	2.35	1.23	2	28	0.9285714285714286	6	Adjective
2978	unelected	0	2.35	1.16	1	27	0.9629629629629629	2	Adjective
2979	various	0	2.35	1.27	0	23	1.0	456	Adjective
2980	volatile	0	2.35	1.43	0	23	1.0	59	Adjective
2982	cheerful	0	2.34	1.32	0	29	1.0	190	Adjective
2983	childlike	0	2.34	1.26	0	29	1.0	32	Adjective
2984	cushy	0	2.34	1.32	0	29	1.0	36	Adjective
2985	disgusted	0	2.34	1.26	0	29	1.0	90	Adjective
2987	extended	0	2.34	1.29	0	29	1.0	213	Adjective
2988	fashioned	0	2.34	1.42	0	29	1.0	71	Adjective
2990	leveraged	0	2.34	1.2	0	29	1.0	12	Adjective
2991	muddled	0	2.34	1.32	1	30	0.9666666666666667	18	Adjective
2992	nagging	0	2.34	1.17	0	29	1.0	122	Adjective
2993	nimble	0	2.34	1.17	1	30	0.9666666666666667	30	Adjective
2994	opposing	0	2.34	1.29	0	29	1.0	137	Adjective
2995	proprietary	0	2.34	1.4	1	30	0.9666666666666667	23	Adjective
2996	receivable	0	2.34	1.49	0	29	1.0	8	Adjective
2997	reusable	0	2.34	1.11	0	29	1.0	1	Adjective
2998	spiteful	0	2.34	1.52	0	29	1.0	38	Adjective
2999	typographical	0	2.34	1.17	1	30	0.9666666666666667	4	Adjective
3000	unfinished	0	2.34	1.2	0	29	1.0	179	Adjective
3001	unpatrolled	0	2.34	1.29	0	29	1.0	2	Adjective
3002	unquenchable	0	2.34	1.23	1	30	0.9666666666666667	12	Adjective
3003	actuarial	0	2.33	1.02	3	24	0.875	9	Adjective
3004	aesthetic	0	2.33	1.44	2	29	0.9310344827586207	34	Adjective
3005	binomial	0	2.33	1.2	4	28	0.8571428571428571	2	Adjective
3006	coldblooded	0	2.33	1.3	0	30	1.0	3	Adjective
3007	comfortable	0	2.33	1.13	0	24	1.0	2408	Adjective
3008	conciliatory	0	2.33	1.14	3	30	0.9	3	Adjective
3009	counterrevolutionary	0	2.33	1.31	4	28	0.8571428571428571	6	Adjective
3010	crazed	0	2.33	1.3	0	27	1.0	107	Adjective
3011	creepy	0	2.33	1.14	0	27	1.0	568	Adjective
3012	cryogenic	0	2.33	1.34	2	26	0.9230769230769231	17	Adjective
3013	dainty	0	2.33	1.2	1	25	0.96	61	Adjective
3014	doctrinal	0	2.33	1.27	2	29	0.9310344827586207	4	Adjective
3015	dreary	0	2.33	1.36	0	27	1.0	92	Adjective
3016	fragmentary	0	2.33	1.18	0	30	1.0	2	Adjective
3017	gibberish	0	2.33	1.33	0	27	1.0	95	Adjective
3018	grammatical	0	2.33	1.35	0	30	1.0	6	Adjective
3019	inaccurate	0	2.33	1.56	0	30	1.0	26	Adjective
3020	intensive	0	2.33	1.24	0	30	1.0	112	Adjective
3021	malicious	0	2.33	1.41	0	27	1.0	80	Adjective
3022	methodological	0	2.33	1.24	1	28	0.9642857142857143	1	Adjective
3023	mutable	0	2.33	1.21	1	28	0.9642857142857143	3	Adjective
3024	neglectful	0	2.33	1.18	0	27	1.0	15	Adjective
3025	opposable	0	2.33	1.3	2	29	0.9310344827586207	18	Adjective
3026	outdated	0	2.33	1.3	0	27	1.0	41	Adjective
3027	outdoorsy	0	2.33	1.13	2	26	0.9230769230769231	12	Adjective
3028	polymorphous	0	2.33	1.31	3	27	0.8888888888888888	1	Adjective
3029	predominant	0	2.33	1.24	2	29	0.9310344827586207	7	Adjective
3030	primitive	0	2.33	1.27	0	27	1.0	263	Adjective
3031	protectionist	0	2.33	1.2	4	28	0.8571428571428571	1	Adjective
3032	sicker	0	2.33	1.33	0	27	1.0	62	Adjective
3033	southerly	0	2.33	1.3	3	30	0.9	7	Adjective
3034	sportsmanlike	0	2.33	1.14	0	27	1.0	4	Adjective
3036	trendy	0	2.33	1.11	0	27	1.0	44	Adjective
3037	unbounded	0	2.33	1.4	0	30	1.0	7	Adjective
3038	ungrammatical	0	2.33	1.37	4	28	0.8571428571428571	1	Adjective
3039	vanquished	0	2.33	1.2	0	24	1.0	100	Adjective
3040	bitchy	0	2.32	1.25	0	28	1.0	64	Adjective
3041	chromatic	0	2.32	1.31	2	27	0.9259259259259259	3	Adjective
3043	conjugal	0	2.32	1.31	0	28	1.0	40	Adjective
3044	contrite	0	2.32	1.39	1	29	0.9655172413793104	11	Adjective
3045	defensible	0	2.32	1.28	3	28	0.8928571428571429	12	Adjective
3046	dependent	0	2.32	1.25	0	25	1.0	114	Adjective
3047	disastrous	0	2.32	1.44	0	28	1.0	85	Adjective
3048	discordant	0	2.32	1.35	3	28	0.8928571428571429	16	Adjective
3049	drab	0	2.32	1.12	0	28	1.0	41	Adjective
3050	excited	0	2.32	1.28	0	28	1.0	2479	Adjective
3051	favorable	0	2.32	1.19	0	28	1.0	55	Adjective
3052	friendly	0	2.32	1.33	0	28	1.0	1328	Adjective
3053	godlike	0	2.32	1.49	0	28	1.0	21	Adjective
3054	heartstring	0	2.32	1.49	2	24	0.9166666666666666	3	Adjective
3055	homely	0	2.32	1.59	0	28	1.0	47	Adjective
3057	lawyerlike	0	2.32	1.16	1	29	0.9655172413793104	1	Adjective
3058	literary	0	2.32	1.09	0	28	1.0	130	Adjective
3059	logistic	0	2.32	1.09	0	28	1.0	2	Adjective
3060	maritime	0	2.32	1.18	1	26	0.9615384615384616	37	Adjective
3062	proportional	0	2.32	1.25	0	28	1.0	14	Adjective
3063	racial	0	2.32	1.28	0	28	1.0	159	Adjective
3064	refundable	0	2.32	1.28	0	28	1.0	8	Adjective
3065	sickening	0	2.32	1.35	0	25	1.0	46	Adjective
